,file,time,rv,e_rv,exptime,airmass,berv,inst,fwhm,e_fwhm,contrast,e_contrast,bis,ha,caii,CCF FWHM [km/s] Raw,CCF FWHM [km/s] Correction,CCF Contrast Raw,rv_fit,residuals
165,DS1.166_spec_harpsn.fits,59397.83086770538,9.031485101777946,0.102,300.0,1.3427466054488104,-0.0351702854268381,harpsn,6.916284753344075,0.011161243381768,-453999.8337502326,497.2675971107232,-40.94999999934351,0.1738847681570597,0.1061124077708826,6.859398290081408,0.8852400168135045,-457764.9518803803,9.67242951791569,-0.640944416137744
166,DS1.167_spec_harpsn.fits,59397.83461262423,10.12948510177796,0.102,300.0,1.3186524504353865,-0.0413751982676727,harpsn,6.915088826710412,0.0107374900495686,-453914.1725411792,478.4526419915025,-45.64999999934205,0.1733404467769855,0.1001991766884301,6.858192625807916,0.8852386054669678,-457679.8865364682,9.656679815136467,0.472805286641492
167,DS1.168_spec_harpsn.fits,59397.838385112096,8.38748510177794,0.102,300.0,1.2957867706317885,-0.0477756327376688,harpsn,6.915772594289196,0.0119849705759542,-453634.8904253085,533.6068293690831,-47.799999999341146,0.1725796830533882,0.0988374253185239,6.85888224891405,0.8852371837272011,-457397.5218066241,9.6407789164716,-1.2532938146936594
168,DS1.169_spec_expres.fits,59398.1107160447,7.786015688163872,0.106,180.06000099999503,1.252431223655794,-2.3462824631441e-06,expres,6.771582972089284,0.0150861145560985,-349911.8048537392,537.7203714126302,-53.749999999356106,0.17174565380086,0.098268268913971,6.69251954612941,1.0317548510016046,-354045.55835043825,8.469374609355015,-0.683358921191143
169,DS1.170_spec_expres.fits,59398.11321577471,8.109015688163879,0.106,179.5780000000086,1.240646609696351,-2.3607479995149e-06,expres,6.765985779951924,0.0151540484164627,-349871.4583283809,540.563149666341,-54.46666666602327,0.1716552980026972,0.0955085589476966,6.686856344331055,1.0317537520121616,-354011.68949408346,8.459046076991985,-0.350030388828106
170,DS1.171_spec_expres.fits,59398.120613604704,6.99101568816387,0.106,176.43999900000475,1.208258638480206,-2.4046038681806e-06,expres,6.775120604860945,0.0152070214101277,-349767.2085588497,541.4386717267193,-54.56666666602266,0.1715044530145638,0.1009290886439614,6.696099619703372,1.0317504995975022,-353894.827764933,8.428592416046556,-1.4375767278826856
171,DS1.172_spec_neid.fits,59398.28742654666,7.607444958673,0.118,54.835232,1.0930385226520274,,neid,6.957056853737996,0.0163162275273668,-359606.8027914147,573.2946008545946,-47.49999999933974,0.1703914283747301,0.0993036773978198,6.900495067863676,0.8853292520480135,-362554.4178216989,7.802497220065886,-0.19505226139288645
172,DS1.173_spec_neid.fits,59398.28850717561,5.754444958673005,0.118,54.845448,1.09567629427889,,neid,6.959772966791408,0.0164881775750187,-359658.9877461028,579.1923867647777,-44.96666666600635,0.1711271593887759,0.0994761124630623,6.903233487776708,0.8853288442825629,-362604.6988865597,7.798912144336848,-2.0444671856638426
173,DS1.174_spec_neid.fits,59398.29066667052,9.460444958672994,0.117,54.828195,1.101110096005656,,neid,6.953355154375493,0.0159859147893773,-359724.84374893,562.2381849899335,-45.93333333267343,0.1710482799412181,0.0996695157209659,6.896763167110366,0.8853280294162258,-362676.59709801857,7.791769256189008,1.668675702483986
174,DS1.175_spec_harps.fits,59399.07468166433,9.86165383411867,0.123,29.9965,1.63098717309466,-0.228660744785473,harps,7.169399642262951,0.0129155510065588,-420112.6061296687,539.3468264149157,-38.83333333267103,0.1750121122167418,0.1038855913078231,6.940394578711296,1.797557877308817,-433974.6298193132,7.749961462521348,2.1116923715973215
175,DS1.176_spec_harps.fits,59399.076093526535,8.155653834118652,0.123,29.9965,1.62724681223487,-0.231927641661827,harps,7.172548247569522,0.0123165404138027,-419898.58992246666,513.7631620536556,-40.116666666002885,0.1750319146711777,0.1021573887926112,6.943647287502956,1.7975568726650797,-433740.7662865853,7.754515342929394,0.4011384911892586
176,DS1.177_spec_harps.fits,59399.07750506511,9.55165383411861,0.123,29.9965,1.6236893563473,-0.235199595610053,harps,7.169194042996911,0.0124272784421417,-419860.3499164136,518.6571730196392,-36.149999999338654,0.1752672492085297,0.1037589984722684,6.940182715650655,1.7975558682628714,-433714.8520201679,7.759080775257506,1.7925730588611044
177,DS1.178_spec_neid.fits,59399.17873297769,6.985444958673,0.12,54.759887,1.0448402700606187,,neid,6.962121985657623,0.016860753410926,-359662.9948348478,592.1115102849168,-46.78333333267235,0.1712547760589327,0.0991916911023746,6.9056421145774864,0.8850138578299314,-362604.606815823,8.116503564494517,-1.1310586058215168
178,DS1.179_spec_neid.fits,59399.17981568489,8.657444958672997,0.12,54.813921,1.043340729394864,,neid,6.9608825883742185,0.0163971839345512,-359488.57651772484,575.631101823496,-43.41666666600667,0.1710041510219489,0.0984694047954167,6.904392627246799,0.8850134789659457,-362429.8194060708,8.120615139573246,0.5368298190997507
179,DS1.180_spec_neid.fits,59399.18089561768,8.158444958673002,0.12,54.740757,1.0418892436391305,,neid,6.957895605569815,0.0167953382748178,-359605.58333399903,590.0293978221832,-45.333333332672936,0.171907107522238,0.0995111296578652,6.90138124355825,0.885013101072591,-362550.3387968112,8.124721580870256,0.0337233778027457
180,DS1.181_spec_expres.fits,59399.1938310247,4.104015688163869,0.104,169.02500100000069,1.037899436676282,-2.886082552475e-06,expres,6.775188438832614,0.0149950601396334,-349792.0937958305,534.2470285096687,-56.79999999935469,0.171771896851992,0.1014417975331286,6.696237112749086,1.0313035011735885,-353916.2831269005,8.174319699364283,-4.070304011200413
181,DS1.182_spec_expres.fits,59399.2074562047,6.463015688163878,0.105,168.16100000001413,1.029119855618144,-2.9863286809042e-06,expres,6.772861499302815,0.0150248075054062,-349778.3698963235,535.4589170532123,-55.4666666660216,0.1715640032567524,0.0999620519486733,6.693883583988247,1.0312979456738172,-353905.2367785946,8.227353867967077,-1.7643381798031985
182,DS1.183_spec_expres.fits,59399.2100298847,6.640015688163871,0.105,168.34699999999856,1.028138682218196,-3.0053611291354e-06,expres,6.772804162657148,0.0151745917961119,-349586.2211929988,540.5182624426801,-54.78333333268879,0.1715390873758198,0.0954220265711804,6.693825732525649,1.0312968962832405,-353710.8835383701,8.237459085554494,-1.5974433973906237
183,DS1.184_spec_harpsn.fits,59399.92806961804,8.731485101777935,0.104,300.0,1.022510405790349,-0.223882955883302,harpsn,6.918899933312441,0.0120662141351799,-453703.0797125832,536.9888458531467,-46.78333333267504,0.1754640245487665,0.104292551588719,6.8621299001923015,0.8845052402771254,-457456.5409901482,10.923568987721245,-2.19208388594331
184,DS1.185_spec_harpsn.fits,59399.93558590904,8.59948510177793,0.104,300.0,1.0158940977471176,-0.241405352106178,harpsn,6.915621522599602,0.0111244508709037,-453803.48997419456,495.3543869744796,-44.06666666600984,0.1773762670198408,0.1059278271657758,6.858824666075165,0.884502822992515,-457561.365844362,10.938357166956145,-2.338872065178215
185,DS1.186_spec_harpsn.fits,59399.93934332484,10.508485101777978,0.104,300.0,1.0133088884263308,-0.25021544215393,harpsn,6.914519721882449,0.0120896026700329,-453892.3238541518,538.5344491085611,-47.51666666600812,0.1744775358228035,0.0975497863172444,6.85771389590628,0.8845016145803534,-457652.1378026704,10.945571713952981,-0.437086612175003
186,DS1.187_spec_harps.fits,59400.16253942668,9.145653834118662,0.119,29.9965,1.72836268393783,-0.426984031849157,harps,7.171000057940836,0.01246984097202,-419867.2341500461,520.1665235366444,-38.59999999933783,0.1737530619066896,0.1043548228610765,6.942237232996617,1.7968260994829002,-433702.8337358903,11.147877688694102,-2.0022238545754405
187,DS1.188_spec_harps.fits,59400.163245363605,9.876653834118656,0.119,29.9965,1.732067419042,-0.428544393809957,harps,7.171429644977104,0.0121095232807731,-419746.009148952,504.9661262170708,-37.63333333267105,0.173549678782158,0.1052923395330573,6.942681094683068,1.796825637168711,-433575.8667752891,11.147786124944732,-1.2711322908260758
188,DS1.189_spec_harps.fits,59400.16395106863,12.07365383411866,0.119,29.9965,1.73583183454561,-0.43010177324587,harps,7.172685646117138,0.0121404198150834,-419670.6692074669,506.0863476184187,-35.18333333267121,0.1736160403598955,0.1031007784325948,6.943978590729316,1.7968251749983173,-433492.9530369733,11.147689913974755,0.9259639201439054
189,DS1.190_spec_expres.fits,59400.178399774704,8.221015688163874,0.106,177.2440000000053,1.054914080841553,-2.7561297067156e-06,expres,6.772075788688463,0.0146258079980348,-349894.6526141571,520.7617183479202,-53.0333333326905,0.1721304470521403,0.0981538797611228,6.6931457689581455,1.03092686608612,-354020.8427178379,11.144692475724701,-2.9236767875608276
190,DS1.191_spec_expres.fits,59400.1822296347,9.593015688163874,0.106,177.09399999999712,1.049792989412054,-2.7836132440585e-06,expres,6.770977689433305,0.0151302031934354,-349778.64975315705,538.6340690407172,-56.04999999935568,0.1720221057386762,0.0940207976360578,6.692034939423358,1.0309254290881542,-353904.8219498401,11.14356964226749,-1.5505539541036164
191,DS1.192_spec_expres.fits,59400.1846939647,8.88301568816388,0.106,177.26399999999103,1.046772271182483,-2.8013830183522e-06,expres,6.771035963067746,0.0152809291483049,-349630.3104833256,543.8080637882433,-54.94999999935611,0.1717946123191435,0.0996388421257724,6.692094042919982,1.030924504448143,-353754.65300965525,11.14277447383559,-2.2597587856717105
192,DS1.193_spec_neid.fits,59400.28531165652,7.074444958672999,0.118,54.865539,1.0863392607727085,,neid,6.954665169727462,0.0161025298494674,-359559.38363517314,565.9411799790696,-47.1499999993405,0.1711028542825113,0.0992958643284776,6.898170800108298,0.8846509116897716,-362504.08902269485,11.062177965941235,-3.9877330072682353
193,DS1.194_spec_neid.fits,59400.28747558778,9.507444958673004,0.118,54.815759,1.0914330722160726,,neid,6.9552065885564645,0.0164336545456207,-359799.4203950498,577.8780989749511,-47.649999999338725,0.1713363968900332,0.0993917352674009,6.898716742037862,0.8846502148452544,-362745.62253605766,11.059426995594308,-1.551982036921304
194,DS1.195_spec_neid.fits,59400.2896422087,9.644444958673006,0.118,54.823061,1.0967401989311718,,neid,6.9543409909010085,0.0164010668917444,-359620.16775921994,576.5384522636851,-46.56666666600677,0.1712818199993715,0.0990389217355975,6.897844145061611,0.8846495171339189,-362565.63952566695,11.056630472504846,-1.4121855138318402
195,DS1.196_spec_harpsn.fits,59405.83082549598,12.128485101777926,0.102,300.0,1.3411186475664083,0.0173668009253354,harpsn,6.920561268380544,0.0106683171876554,-453678.6820373767,474.5143113035769,-44.56666666600911,0.1751874411343419,0.1063722313331089,6.863984006708485,0.8831148425086379,-457418.1863083041,11.03221291535234,1.0962721864255869
196,DS1.197_spec_harpsn.fits,59405.83835866766,11.50048510177794,0.103,300.0,1.2942764591001192,0.0049346798238934,harpsn,6.913119427492062,0.0116976488954385,-453906.2938210405,521.1865182835323,-42.433333332676405,0.1765679545695019,0.1053274326018948,6.856480899349079,0.8831137501077795,-457655.8243417629,11.042946118765686,0.45753898301225426
197,DS1.198_spec_harpsn.fits,59405.84586896838,12.787485101777976,0.103,300.0,1.2527787303370916,-0.0080417704106108,harpsn,6.91579971095206,0.0106099004125828,-453832.35914900905,472.4062074474293,-40.54999999934389,0.175428770377329,0.0984452036993813,6.859183455044071,0.8831126610202579,-457578.32820688747,11.053143711073123,1.734341390704854
198,DS1.199_spec_harps.fits,59406.05201281232,12.946653834118706,0.119,29.9966,1.75818676377414,-0.126880195702477,harps,7.176596761569028,0.0124011425510174,-419709.5527564471,516.6095855614166,-34.066666666004444,0.1730249599855408,0.1039452772188137,6.948727541057735,1.7940810010444896,-433473.06385436485,11.130154974996234,1.816498859122472
199,DS1.200_spec_harps.fits,59406.0527188652,12.80565383411863,0.12,29.9965,1.75444063053113,-0.128434663322644,harps,7.176337004095692,0.0124519457652749,-419678.5693436154,518.6764298519099,-34.08333333267011,0.1731891476245557,0.1026220750898678,6.94845931901272,1.794080792043217,-433442.10690931353,11.129736516555234,1.6759173175633961
200,DS1.201_spec_harps.fits,59406.05342469781,12.550653834118634,0.12,29.9965,1.75075727882386,-0.129990847620346,harps,7.174924707323228,0.0124853790043906,-419566.5526638435,520.059011419331,-35.049999999337885,0.1731640970023268,0.106109137035704,6.947000749753475,1.794080583107113,-433332.1002133287,11.129313551347805,1.4213402827708297
201,DS1.202_spec_neid.fits,59406.25834637459,13.033444958673002,0.116,54.864465,1.0355289881013303,,neid,6.951549123484797,0.0166801266045353,-359456.2502955925,586.4058938505378,-46.61666666600687,0.1709468624697812,0.0997465964730994,6.895200959501431,0.8833113518532354,-362393.7571000303,10.817583959309127,2.2158609993638745
202,DS1.203_spec_neid.fits,59406.259424714815,11.866444958673,0.116,54.873932,1.0368604658855989,,neid,6.956182937520476,0.0163423764407066,-359544.01875631826,574.2597552952548,-47.71666666600602,0.1712630945648122,0.0994482395967208,6.899872635985984,0.8833111951191513,-362478.280470875,10.815001679463247,1.051443279209753
203,DS1.204_spec_neid.fits,59406.26267387064,12.539444958673002,0.116,54.825506,1.0411222476401951,,neid,6.953393538780464,0.0163636003763809,-359626.6271693131,575.4165258474195,-48.81666666600567,0.1712212134846938,0.0996134773365988,6.897060524022576,0.8833107228621884,-362563.9440197447,10.807165863216236,1.7322790954567662
204,DS1.205_spec_harpsn.fits,59406.92416838135,9.543485101777948,0.105,300.0,1.0256720065272849,-0.160982332966346,harpsn,6.919255140423322,0.0122027178223805,-453719.9105845946,543.0359809504807,-46.449999999341465,0.1748303186874733,0.1048574243231408,6.862685522498944,0.8829717535447886,-457459.956941419,8.253098856591414,1.290386245186534
205,DS1.206_spec_harpsn.fits,59406.92793340234,9.203485101777972,0.105,300.0,1.0215392104257834,-0.169620458999413,harpsn,6.919876775383254,0.0114893888957453,-453977.4031590566,511.5359343962808,-43.166666666008766,0.1766702230058788,0.10535282266673,6.863312336648434,0.8829713223530825,-457718.88770010887,8.238264215262612,0.9652208865153593
206,DS1.207_spec_harpsn.fits,59406.93545725288,9.039485101777927,0.105,300.0,1.0147491324202105,-0.187006521819633,harpsn,6.918067897960017,0.0116771728531087,-453957.1664277241,520.0394160124923,-45.399999999342185,0.1760603209373125,0.1003374200725953,6.8614886581813295,0.882970460680257,-457700.4578107016,8.208793614921317,0.83069148685661
207,DS1.208_spec_neid.fits,59407.19663726257,10.856444958672997,0.123,54.849376,1.0229419765428422,,neid,6.95855209625402,0.0165696413606934,-359357.7119679185,581.6994047574436,-46.34999999933981,0.1713058707213648,0.099971015601642,6.902275510839526,0.8831987594795339,-362287.6768671985,7.382766893519762,3.4736780651532344
208,DS1.209_spec_neid.fits,59407.19772747762,8.836444958672999,0.123,54.735834,1.0220908078392614,,neid,6.960483577788146,0.0159766754246404,-359269.13794823247,560.5819140819161,-45.61666666600628,0.1706917817837334,0.0999961887074721,6.904222751988343,0.8831986342748687,-362196.7344513335,7.380311371467121,1.456133587205878
209,DS1.210_spec_neid.fits,59407.20097756151,9.655444958673002,0.123,54.813245,1.0197853275359636,,neid,6.956623059464153,0.0169660349175941,-359240.0676501031,595.6173413317291,-50.5166666660053,0.1709108065268775,0.1001328156105316,6.900330805345201,0.8831982610220906,-362170.7145637561,7.373047972666939,2.282396986006063
210,DS1.211_spec_harps.fits,59408.14256037909,9.567653834118689,0.117,29.9965,1.67904305771947,-0.316483007904591,harps,7.172799269564439,0.0129331150194776,-419792.0350176282,539.138559710381,-33.583333332670826,0.1748246509943548,0.1049177668395863,6.9449260077086885,1.7936142586731385,-433566.0306245434,8.960416190238188,0.6072376438805005
211,DS1.212_spec_harps.fits,59408.14397110648,12.179653834118652,0.117,29.9965,1.6834898611903,-0.319696173329906,harps,7.175201347380847,0.0125590199438781,-419710.4732055915,523.3032381721737,-31.93333333267157,0.1738358500207799,0.1031938127292927,6.947406936111793,1.7936140163150107,-433472.1113284955,8.966557116475785,3.213096717642866
212,DS1.213_spec_harps.fits,59408.1446772753,10.572653834118682,0.117,29.9965,1.68579036711842,-0.321302207922256,harps,7.171634776461411,0.0125807512507899,-420092.6608406752,524.9401860251676,-32.716666666004144,0.1728771339380534,0.1033102705823419,6.943723393297137,1.7936138949976927,-433881.2140370455,8.96963161785519,1.6030222162634917
213,DS1.214_spec_expres.fits,59408.3069242647,10.65401568816388,0.108,164.41999999999803,1.146127286779864,-3.4536002565086e-06,expres,6.779138594390542,0.0147466677840418,-349261.77230824286,523.5744266692758,-53.949999999355725,0.1718737349796956,0.0956703263834656,6.700575985973498,1.0290780039193594,-353356.7808433798,9.670849485361051,0.9831662028028294
214,DS1.215_spec_expres.fits,59408.3152785147,10.704015688163878,0.107,164.76399900000018,1.17460894794632,-3.505247788945e-06,expres,6.778164380885127,0.0149083876486444,-349349.6962383791,529.4963135626342,-53.21666666602281,0.1720857918221575,0.0989196113528218,6.699590474245082,1.0290771845223323,-353446.9273336955,9.705861717176239,0.998153970987639
215,DS1.216_spec_expres.fits,59408.3176975947,10.963015688163878,0.107,165.14400100000765,1.183577395167411,-3.5198714491672e-06,expres,6.779476706489661,0.0147703894611265,-349465.9022683494,524.6543961728299,-53.46666666602272,0.1715104381179789,0.1020381674258245,6.700918224427428,1.029076947255296,-353562.8797116246,9.71596509178307,1.2470505963808076
216,DS1.217_spec_harps.fits,59410.08885939277,4.434653834118649,0.122,29.9965,1.64903969961097,-0.171873809631933,harps,7.171293861384423,0.0122177187362341,-419583.58602398686,509.4032727136338,-29.48333333267361,0.1737235462640819,0.1050064070021303,6.943419748865376,1.7934262843496471,-433353.7800711492,7.448518123324776,-3.0138642892061274
217,DS1.218_spec_harps.fits,59410.09027057232,7.127653834118632,0.122,29.9965,1.64679110186445,-0.175143865244931,harps,7.175089243316545,0.0120842964727342,-419473.9147406373,503.3447786356083,-31.433333332673065,0.1747762541914972,0.1034769376078244,6.947339638256411,1.7934262182392908,-433225.2243626878,7.445031824478814,-0.3173779903601819
218,DS1.219_spec_harps.fits,59410.09097639376,6.47265383411866,0.122,29.9965,1.64573246347115,-0.176780847081171,harps,7.172727240595744,0.0128536205905246,-419517.9547629664,535.7161588582097,-29.59999999933849,0.1741260310885528,0.1041921471011794,6.944900185482785,1.7934261851733428,-433280.2173798501,7.443293893856757,-0.9706400597380975
219,DS1.220_spec_neid.fits,59410.1628648578,6.109444958672995,0.12,54.712296,1.0697833743787208,,neid,6.953750886492781,0.0168593340620648,-359367.8073634799,592.2227241537244,-47.799999999338695,0.1713973020183362,0.099977672243398,6.897458157639764,0.8830188871183959,-362300.7420875578,7.287202460740284,-1.1777575020672888
220,DS1.221_spec_neid.fits,59410.16394638873,7.176444958673002,0.12,54.823975,1.0676040829159623,,neid,6.957874987646899,0.0164097417187982,-359206.45840464265,575.8087411585838,-46.28333333267286,0.1713325689484683,0.0995103005544741,6.901615900065841,0.8830188625848848,-362134.5592864776,7.285180208654519,-0.10873524998151662
221,DS1.222_spec_neid.fits,59410.16502652362,8.187444958672998,0.12,54.695972,1.0654820550781177,,neid,6.955501553632526,0.0165358746159944,-359283.3036986116,580.567843532671,-47.01666666600713,0.1712045647488282,0.0992205152053969,6.899223115262686,0.883018838083043,-362214.0544406457,7.28317048335907,0.9042744753139278
222,DS1.223_spec_expres.fits,59410.2984590647,4.086015688163869,0.109,164.2609989999933,1.119291651789577,-3.3331211512096e-06,expres,6.778122931405744,0.0145422906115993,-349523.8323993491,517.4564835702845,-53.63333333268813,0.1717770705730466,0.0999612732274525,6.699563208931504,1.028981672713274,-353622.3824712134,7.114083979584876,-3.0280682914210075
223,DS1.224_spec_expres.fits,59410.31100230471,5.204015688163878,0.109,167.04300000000922,1.157592303486374,-3.4125471316974e-06,expres,6.779019238556125,0.0151850759448892,-349424.5622464138,540.0097292672835,-55.14999999935505,0.1716612261897908,0.1006239566523692,6.700470075712462,1.0289813415198024,-353520.8430343779,7.1065250907267865,-1.9025094025629086
224,DS1.225_spec_expres.fits,59410.319457264704,5.449015688163868,0.109,167.10999999999885,1.188141954875868,-3.4639159061999e-06,expres,6.780296887880367,0.0152237968551828,-349478.1802809832,541.3398656569537,-53.79999999935541,0.1719479721296749,0.0987794176029449,6.701762734239079,1.0289811182740611,-353573.5167160145,7.102257014453945,-1.6532413262900771
225,DS1.226_spec_harpsn.fits,59414.94787259351,11.759485101777956,0.094,300.0,1.0070391658945883,-0.135676455620772,harpsn,6.918489458574251,0.0119743609076629,-453779.16331884434,533.3708706012918,-48.59999999934112,0.1758501081913579,0.1060489696388361,6.86190463418107,0.8830408709722234,-457521.12938199495,10.965918050811542,0.7935670509664146
226,DS1.227_spec_harpsn.fits,59414.95916156981,11.791485101777935,0.093,300.0,1.004615261443938,-0.162043795073171,harpsn,6.918588494826809,0.0115696146201128,-453891.1849829587,515.4124573965229,-43.249999999342926,0.1751816021793362,0.1043786766229213,6.862004298963252,0.8830423329375168,-457633.9788654542,10.944929802418827,0.8465552993591086
227,DS1.228_spec_harpsn.fits,59414.966703394406,10.953485101777972,0.093,300.0,1.0052773204654188,-0.179684859597737,harpsn,6.914398911750693,0.0115455848687335,-454070.9237316499,514.9473794525575,-40.83333333267647,0.1751672483080276,0.1030194133761547,6.85778002156205,0.8830433096307205,-457819.8033527203,10.930307326606936,0.023177775171035364
228,DS1.229_spec_harps.fits,59415.08184981344,10.734653834118715,0.124,29.9965,1.67635529046789,-0.104876451459789,harps,7.174791156012716,0.0122023777836995,-419858.82500176673,508.56281495014827,-35.69999999933637,0.1738531696665394,0.1008772640542474,6.946878677370406,1.7940191677612245,-433633.509997737,10.650427949451629,0.08422588466708625
229,DS1.230_spec_harps.fits,59415.08326249893,12.446653834118706,0.123,29.9966,1.67307543630592,-0.108120541059199,harps,7.1738463281054425,0.0117687928624531,-419851.60479751934,490.6035383199159,-33.533333332671056,0.1734587222837638,0.1047505648514986,6.945902751819933,1.7940195376673638,-433629.8680019216,10.646372362207963,1.8002814719107434
230,DS1.231_spec_harps.fits,59415.08396843632,12.287653834118714,0.123,29.9966,1.67150646344246,-0.109743420483303,harps,7.175913823299333,0.0124065015111612,-419876.7034547014,517.0183124455991,-31.58333333267027,0.173866782548121,0.1053145441402558,6.948038027720363,1.794019722514269,-433647.4596686261,10.644340443939846,1.643313390178868
231,DS1.232_spec_expres.fits,59415.1119324147,8.540015688163876,0.104,181.11999900000663,1.243297358007817,-1.8848804108909e-06,expres,6.77777177874778,0.0153099109068539,-349657.716494251,545.5650089932371,-53.81666666602285,0.1716801685838316,0.1021392054124046,6.699153785371754,1.029334175440192,-353761.1284952185,10.561070610573102,-2.021054922409226
232,DS1.233_spec_expres.fits,59415.1144461347,8.691015688163873,0.104,180.33199999999675,1.231665889134432,-1.8991367045716e-06,expres,6.779112497889047,0.0155758443436563,-349584.72942201927,554.8734631301407,-53.416666666022415,0.1720342364856805,0.0979047832317439,6.700510177187466,1.0293345541866654,-353685.6367093415,10.553325176751542,-1.8623094885876696
233,DS1.234_spec_expres.fits,59415.119494474704,7.339015688163869,0.104,180.19199900000052,1.209658171954904,-1.9283140813466e-06,expres,6.777145142870186,0.0156426960303943,-349689.0108808004,557.526160623915,-56.23333333268899,0.171900444608657,0.0989532438377628,6.698519619824705,1.0293353148281887,-353793.5717306915,10.537643440141188,-3.1986277519773196
234,DS1.235_spec_neid.fits,59415.24659642063,8.524444958673001,0.108,54.791065,1.020681606817267,,neid,6.9562217809221645,0.0162667634783904,-359774.7725248548,572.1597195441665,-47.66666666600584,0.1710472458950098,0.0995409161604374,6.899908671817077,0.8833356021124886,-362711.0484934344,10.092940081684961,-1.5684951230119601
235,DS1.236_spec_neid.fits,59415.24767744493,11.131444958673,0.108,54.820984,1.0215299302428291,,neid,6.9545491030255935,0.0164097880668377,-359700.51890296245,577.2557445502048,-48.03333333267247,0.1710535493930777,0.1000290105876099,6.898222321261308,0.8833357418594232,-362637.6194609281,10.08879608671616,1.0426488719568408
236,DS1.237_spec_neid.fits,59415.24983847465,7.716444958672994,0.108,54.831723,1.0233417792014132,,neid,6.956519330067353,0.0163086496402741,-359631.7941747306,573.4501531198152,-46.833333332673,0.1709227848078617,0.0994285992960425,6.900208595630517,0.8833360212215222,-362566.6518933277,10.080496306672543,-2.364051347999549
237,DS1.238_spec_harpsn.fits,59417.97695428364,11.394485101777946,0.105,300.0,1.008690306151992,-0.175374762494075,harpsn,6.917588824988336,0.0112049325606094,-454133.1885774722,499.305101061904,-46.416666666008965,0.1747098554667109,0.1077927915618139,6.860928442046024,0.8835700678086686,-457883.6081582861,10.719544451899212,0.6749406498787334
238,DS1.239_spec_harpsn.fits,59417.98448078472,10.112485101777963,0.105,300.0,1.013583432234578,-0.192856726236763,harpsn,6.9117157731260415,0.0109179790045092,-454045.39129043167,486.8292971667317,-44.64999999934288,0.1753150938784593,0.1049707326912525,6.855006636192988,0.8835716984090254,-457801.5542870602,10.699124152915577,-0.5866390511376132
239,DS1.240_spec_harpsn.fits,59417.98823658049,10.813485101777928,0.105,300.0,1.0167309895499117,-0.201539552220223,harpsn,6.915752106104349,0.0116961901917793,-453950.2967959598,521.0494966078899,-45.79999999934165,0.1759832391171327,0.0966873637953939,6.859076235832228,0.8835725120941363,-457701.2433150835,10.688778955505056,0.12470614627287269
240,DS1.241_spec_neid.fits,59418.14496080249,9.977444958673004,0.107,54.808718,1.1146968543363909,,neid,6.9545451854246005,0.016178321592641,-359665.2626055559,569.0758271339191,-46.5333333326733,0.1712540186312877,0.099958758130397,6.898150973057173,0.8838619173959638,-362605.6214466114,10.174740950115819,-0.1972959914428145
241,DS1.242_spec_neid.fits,59418.1460351357,8.238444958673,0.107,54.848319,1.1116483298302795,,neid,6.953645436518364,0.0161326585986563,-359517.595393623,567.3177342657706,-46.183333332674,0.1710107273350147,0.1000521680655254,6.897243837702447,0.883862149935327,-362457.51859480265,10.170731564641224,-1.9322866059682244
242,DS1.243_spec_neid.fits,59418.147118450586,9.564444958672992,0.107,54.777404,1.108631386470322,,neid,6.951600932706764,0.0164277476940856,-359546.9173654606,577.9341994943609,-47.04999999934031,0.1710185696477809,0.0998018600182186,6.895182580107595,0.883862384418708,-362488.8329020253,10.16668297245408,-0.6022380137810881
243,DS1.244_spec_expres.fits,59418.1674740047,7.845015688163869,0.108,205.7920000000053,1.070197933491958,-2.1449499120579e-06,expres,6.786925681339821,0.0152000512727186,-349005.1143471057,539.293655309304,-53.91666666602181,0.1720665852160003,0.1090157311234302,6.708316831775028,1.029973537793014,-353094.797529794,10.089576355026228,-2.244560666862359
244,DS1.245_spec_expres.fits,59418.1703019447,8.234015688163879,0.108,206.09800100000976,1.06507733010883,-2.16447584099e-06,expres,6.7871688510675225,0.0153754926421318,-348925.2732414525,545.359455318101,-58.09999999935291,0.1720537282649172,0.0995774824454651,6.708562741367478,1.029974251152572,-353013.7284535364,10.078713564158576,-1.8446978759946973
245,DS1.246_spec_expres.fits,59418.1731397847,8.673015688163872,0.108,206.24199999999144,1.060236632861062,-2.184188806442e-06,expres,6.781414426939189,0.0151127174281917,-349032.31152919994,536.6740578490917,-56.599999999354615,0.17207951819396,0.0994442809565446,6.702740722811374,1.02997496700892,-353129.09312107065,10.067777048747788,-1.3947613605839155
246,DS1.247_spec_expres.fits,59419.113189414704,5.698015688163878,0.106,207.20899900000128,1.240009133328495,-1.7738858261047e-06,expres,6.7747242521462345,0.0150520085874866,-349578.6941462289,535.8686646246699,-52.08333333269025,0.171550115956942,0.1059589723352515,6.695931966992873,1.030234820815774,-353692.2520928278,7.091886004831068,-1.39387031666719
247,DS1.248_spec_expres.fits,59419.1215822647,8.178015688163867,0.106,203.05699899999323,1.203227534700317,-1.8223456002334e-06,expres,6.773856706067124,0.0151893283956952,-349594.99664312514,540.7901930700699,-53.2833333326902,0.1718183979879057,0.1043496748032938,6.695053843102431,1.030237211660459,-353709.838324644,7.090963740767114,1.0870519473967537
